transaction_id,date,customer_id,product_id,region_id,quantity,revenue,cost,profit
479,2023-02-28,189,4,1,4,215.12,117.38,97.74
480,2023-02-28,243,3,2,1,89.63,68.45,21.18
481,2023-02-28,279,1,4,1,371.12,226.25,144.87
482,2023-02-28,165,1,4,5,1628.98,1050.5,578.48
483,2023-02-28,316,4,5,1,51.49,30.24,21.25
484,2023-02-28,166,1,1,2,459.57,304.37,155.2
485,2023-02-28,307,5,4,4,232.19,172.15,60.04
486,2023-02-28,265,2,4,2,763.23,642.99,120.24
487,2023-02-28,497,2,4,1,321.82,271.95,49.87
488,2023-03-01,101,3,5,2,160.22,124.0,36.22
489,2023-03-01,158,6,3,2,47.01,39.11,7.9
490,2023-03-01,265,3,4,1,92.46,71.25,21.21
491,2023-03-01,374,3,1,5,372.51,288.26,84.25
492,2023-03-01,353,2,2,4,873.97,774.06,99.91
493,2023-03-01,21,2,1,5,1338.51,1081.02,257.49
494,2023-03-01,276,4,4,4,342.94,202.67,140.27
495,2023-03-01,167,3,5,3,252.45,178.94,73.51
496,2023-03-02,24,6,1,4,122.38,95.4,26.98
497,2023-03-02,238,6,4,3,134.26,105.4,28.86
498,2023-03-02,358,5,3,1,32.15,22.05,10.1
499,2023-03-02,14,5,2,1,34.97,22.88,12.09
500,2023-03-02,438,1,3,5,1148.72,800.92,347.8
501,2023-03-02,415,3,1,2,177.09,135.24,41.85
502,2023-03-03,15,3,2,4,364.59,272.18,92.41
503,2023-03-03,223,6,1,1,34.51,28.61,5.9
504,2023-03-03,206,1,4,3,1042.98,640.77,402.21
505,2023-03-03,244,5,3,3,91.77,66.3,25.47
506,2023-03-03,435,1,4,4,1253.53,816.5,437.03
507,2023-03-03,66,6,1,1,31.79,26.69,5.1
508,2023-03-03,203,4,4,2,174.59,95.1,79.49
509,2023-03-03,181,5,2,3,109.11,76.71,32.4
510,2023-03-03,247,5,2,3,132.94,86.47,46.47
511,2023-03-04,127,4,5,4,254.04,139.62,114.42
512,2023-03-04,469,1,1,3,709.69,437.4,272.29
513,2023-03-04,280,3,4,4,409.88,303.3,106.58
514,2023-03-04,404,5,1,3,142.98,104.44,38.54
515,2023-03-04,424,5,1,5,208.64,142.03,66.61
516,2023-03-04,432,6,4,4,140.43,113.05,27.38
517,2023-03-04,204,3,4,5,619.21,442.69,176.52
518,2023-03-04,379,3,5,4,263.68,193.79,69.89
519,2023-03-04,205,2,4,1,381.05,325.47,55.58
520,2023-03-04,335,6,4,4,174.34,143.37,30.97
521,2023-03-05,59,3,2,5,450.89,339.85,111.04
522,2023-03-05,64,6,1,3,94.54,72.1,22.44
523,2023-03-05,243,5,2,4,173.07,127.09,45.98
524,2023-03-05,333,1,3,5,1039.83,652.98,386.85
525,2023-03-05,467,2,5,3,615.45,533.89,81.56
526,2023-03-05,311,2,3,3,552.82,460.22,92.6
527,2023-03-05,382,5,1,1,36.89,27.46,9.43
528,2023-03-06,174,3,5,5,371.42,279.46,91.96
529,2023-03-06,86,2,2,4,1005.6,855.8,149.8
530,2023-03-06,494,1,3,2,377.92,245.37,132.55
531,2023-03-06,380,3,2,2,179.94,133.32,46.62
532,2023-03-06,423,6,5,3,73.02,60.58,12.44
533,2023-03-06,371,3,4,3,331.21,241.76,89.45
534,2023-03-06,423,5,5,3,106.08,70.06,36.02
535,2023-03-06,102,5,4,5,263.3,185.03,78.27
536,2023-03-06,102,5,4,3,183.74,128.01,55.73
537,2023-03-06,144,2,1,5,1329.29,1156.17,173.12
538,2023-03-06,288,5,4,5,286.5,199.47,87.03
539,2023-03-06,370,3,3,3,220.08,161.89,58.19
540,2023-03-07,325,3,1,4,354.15,249.56,104.59
541,2023-03-07,408,4,1,4,263.24,134.38,128.86
542,2023-03-07,60,2,4,2,625.98,561.0,64.98
543,2023-03-07,66,3,1,4,308.99,221.2,87.79
544,2023-03-07,483,3,4,5,504.39,376.49,127.9
545,2023-03-07,455,5,1,5,225.69,162.11,63.58
546,2023-03-07,288,4,4,1,80.99,44.33,36.66
547,2023-03-08,432,4,4,4,322.03,189.61,132.42
548,2023-03-08,179,5,2,2,75.82,49.75,26.07
549,2023-03-08,258,1,3,4,749.53,459.58,289.95
550,2023-03-08,227,4,5,2,109.18,63.08,46.1
551,2023-03-08,357,6,4,2,81.21,66.97,14.24
552,2023-03-08,122,6,2,2,56.6,43.78,12.82
553,2023-03-08,387,2,1,5,1217.83,980.55,237.28
554,2023-03-09,331,3,3,1,62.34,45.77,16.57
555,2023-03-09,374,2,1,2,490.91,409.2,81.71
556,2023-03-09,201,4,2,1,56.04,29.58,26.46
557,2023-03-09,279,3,4,4,470.61,368.46,102.15
558,2023-03-09,47,5,4,3,151.48,109.47,42.01
559,2023-03-09,316,6,5,3,95.27,77.31,17.96
560,2023-03-09,319,2,4,1,375.77,304.42,71.35
561,2023-03-09,344,4,4,3,253.09,144.46,108.63
562,2023-03-09,415,5,1,2,83.16,57.74,25.42
563,2023-03-09,377,3,4,2,216.4,159.25,57.15
564,2023-03-09,368,4,1,2,114.26,60.77,53.49
565,2023-03-10,209,5,2,5,210.82,155.28,55.54
566,2023-03-10,20,1,4,4,1269.16,848.57,420.59
567,2023-03-10,348,6,3,2,48.04,37.47,10.57
568,2023-03-10,282,6,1,3,91.44,69.8,21.64
569,2023-03-10,418,6,1,1,29.1,22.46,6.64
570,2023-03-10,478,5,5,2,69.41,45.42,23.99
571,2023-03-11,214,4,4,3,263.23,137.2,126.03
572,2023-03-11,21,4,1,3,166.19,91.53,74.66
573,2023-03-11,96,5,3,1,37.44,27.59,9.85
574,2023-03-11,211,4,1,1,70.08,41.28,28.8
575,2023-03-11,248,4,4,5,444.39,261.03,183.36
576,2023-03-11,373,4,1,3,161.33,85.71,75.62
577,2023-03-11,23,6,2,2,68.33,52.49,15.84
578,2023-03-11,272,6,1,1,28.45,22.61,5.84
579,2023-03-12,264,2,2,2,439.18,374.17,65.01
580,2023-03-12,445,6,3,1,26.77,20.42,6.35
581,2023-03-12,496,1,2,4,991.7,653.15,338.55
582,2023-03-12,164,5,5,5,215.89,159.7,56.19
583,2023-03-12,344,6,4,4,145.93,112.26,33.67
584,2023-03-12,25,1,5,2,540.3,333.26,207.04
585,2023-03-12,395,6,3,3,81.96,69.38,12.58
586,2023-03-12,236,4,2,3,171.98,103.09,68.89
587,2023-03-12,339,5,5,2,75.07,52.26,22.81
588,2023-03-12,351,4,5,5,257.35,146.56,110.79
589,2023-03-13,126,5,2,2,77.0,57.32,19.68
590,2023-03-13,182,3,5,2,145.63,109.26,36.37
591,2023-03-13,301,2,3,2,468.05,399.16,68.89
592,2023-03-13,199,6,2,3,88.1,69.9,18.2
593,2023-03-13,102,1,4,5,1451.21,998.83,452.38
594,2023-03-13,97,1,4,5,1514.98,934.7,580.28
595,2023-03-13,304,1,4,5,1735.9,1126.7,609.2
596,2023-03-14,374,6,1,2,70.1,56.07,14.03
597,2023-03-14,324,6,1,2,63.08,50.48,12.6
598,2023-03-14,49,6,1,5,144.41,120.53,23.88
599,2023-03-14,318,5,3,4,118.04,86.6,31.44
600,2023-03-14,376,3,4,3,297.65,225.36,72.29
601,2023-03-14,497,4,4,3,221.22,128.96,92.26
602,2023-03-14,431,1,3,2,462.48,299.37,163.11
603,2023-03-14,485,2,4,2,611.04,490.69,120.35
604,2023-03-14,56,4,2,3,194.55,107.03,87.52
605,2023-03-14,13,3,3,2,128.15,96.54,31.61
606,2023-03-14,29,2,4,3,958.66,785.09,173.57
607,2023-03-15,296,1,4,4,1455.77,1006.54,449.23
608,2023-03-15,208,3,1,3,219.01,174.99,44.02
609,2023-03-15,432,4,4,5,429.63,215.22,214.41
610,2023-03-15,251,2,1,3,764.11,644.36,119.75
611,2023-03-15,241,5,2,1,39.21,29.15,10.06
612,2023-03-15,143,5,4,5,304.93,207.59,97.34
613,2023-03-15,384,2,1,1,289.92,253.28,36.64
614,2023-03-15,104,4,4,1,89.77,52.61,37.16
615,2023-03-16,374,3,1,4,316.05,240.8,75.25
616,2023-03-16,272,1,1,4,953.77,624.44,329.33
617,2023-03-16,148,4,2,2,104.26,59.49,44.77
618,2023-03-16,131,1,3,4,933.92,610.9,323.02
619,2023-03-16,282,6,1,4,112.79,90.42,22.37
620,2023-03-16,183,3,1,2,174.64,136.3,38.34
621,2023-03-16,282,2,1,3,729.65,655.75,73.9
622,2023-03-16,45,6,1,3,108.07,88.54,19.53
623,2023-03-16,184,1,3,1,228.52,138.48,90.04
624,2023-03-16,114,4,1,1,59.51,33.93,25.58
625,2023-03-17,291,6,1,4,118.15,98.43,19.72
626,2023-03-17,274,5,4,4,191.61,133.27,58.34
627,2023-03-17,363,3,1,5,358.11,280.77,77.34
628,2023-03-17,106,5,1,5,199.38,141.04,58.34
629,2023-03-17,372,4,1,3,175.56,98.07,77.49
630,2023-03-17,240,1,1,2,517.21,346.7,170.51
631,2023-03-17,106,4,1,2,142.66,79.67,62.99
632,2023-03-17,18,5,1,4,165.26,122.31,42.95
633,2023-03-17,362,6,5,3,91.27,72.24,19.03
634,2023-03-17,226,6,2,2,54.28,43.71,10.57
635,2023-03-18,435,4,4,1,78.65,46.49,32.16
636,2023-03-18,339,4,5,1,55.41,30.18,25.23
637,2023-03-18,177,5,5,3,109.63,77.96,31.67
638,2023-03-18,363,1,1,2,459.78,316.52,143.26
639,2023-03-18,373,3,1,3,238.06,181.24,56.82
640,2023-03-19,200,2,2,5,1119.14,1005.26,113.88
641,2023-03-19,21,1,1,3,823.35,546.81,276.54
642,2023-03-19,14,2,2,4,1067.02,938.59,128.43
643,2023-03-19,407,6,5,4,121.23,92.32,28.91
644,2023-03-19,382,3,1,3,236.3,177.37,58.93
645,2023-03-19,435,1,4,2,678.17,468.7,209.47
646,2023-03-19,385,4,3,4,228.22,136.2,92.02
647,2023-03-19,86,4,2,2,124.89,66.17,58.72
648,2023-03-20,453,4,1,3,198.92,113.21,85.71
649,2023-03-20,114,4,1,5,316.97,175.67,141.3
650,2023-03-20,353,5,2,5,192.03,126.61,65.42
651,2023-03-20,453,2,1,5,1173.1,999.73,173.37
652,2023-03-20,347,1,1,1,241.44,148.89,92.55
653,2023-03-20,81,4,5,1,57.05,30.97,26.08
654,2023-03-20,73,5,1,3,130.37,86.16,44.21
655,2023-03-20,485,2,4,3,1058.78,851.67,207.11
656,2023-03-20,149,5,2,4,138.67,94.5,44.17
657,2023-03-20,312,2,1,1,236.26,206.11,30.15
658,2023-03-21,475,4,1,5,347.38,196.16,151.22
659,2023-03-21,129,6,2,5,131.24,100.7,30.54
660,2023-03-21,127,3,5,5,342.34,258.03,84.31
661,2023-03-21,397,1,3,3,590.51,356.74,233.77
662,2023-03-21,349,2,3,3,615.85,510.24,105.61
663,2023-03-21,397,2,3,5,1066.4,927.81,138.59
664,2023-03-21,116,2,1,1,256.0,227.49,28.51
665,2023-03-21,402,5,5,5,166.98,123.8,43.18
666,2023-03-21,318,3,3,2,143.76,112.76,31.0
667,2023-03-21,412,2,5,3,636.84,547.27,89.57
668,2023-03-21,421,4,5,5,247.86,125.23,122.63
669,2023-03-21,272,3,1,4,338.8,261.97,76.83
670,2023-03-21,292,4,3,3,135.56,77.83,57.73
671,2023-03-22,439,3,4,5,540.53,390.27,150.26
672,2023-03-22,398,3,3,1,65.0,49.62,15.38
673,2023-03-22,139,1,5,5,1179.7,758.89,420.81
674,2023-03-22,57,5,1,4,143.78,99.85,43.93
675,2023-03-22,275,2,3,3,565.69,486.76,78.93
676,2023-03-22,196,3,4,2,192.95,141.24,51.71
677,2023-03-22,490,2,2,5,1209.78,990.93,218.85
678,2023-03-22,493,6,1,5,162.37,125.51,36.86
679,2023-03-23,145,1,2,4,937.46,586.69,350.77
680,2023-03-23,467,3,5,1,65.35,50.25,15.1
681,2023-03-23,318,6,3,1,26.18,19.7,6.48
682,2023-03-23,147,4,3,2,92.64,50.58,42.06
683,2023-03-23,159,2,1,5,1266.09,1030.66,235.43
684,2023-03-23,326,6,4,2,75.79,62.89,12.9
685,2023-03-23,268,1,3,2,437.35,281.27,156.08
686,2023-03-23,425,6,5,3,86.76,73.24,13.52
687,2023-03-24,334,1,2,4,925.79,583.79,342.0
688,2023-03-24,316,2,5,4,909.13,787.43,121.7
689,2023-03-24,147,6,3,4,94.74,79.19,15.55
690,2023-03-24,456,4,3,3,155.4,89.79,65.61
691,2023-03-24,179,1,2,3,770.8,511.18,259.62
692,2023-03-24,423,3,5,2,139.89,103.59,36.3
693,2023-03-24,83,1,1,5,1328.73,844.27,484.46
694,2023-03-24,216,5,3,2,76.09,54.72,21.37
695,2023-03-24,206,5,4,2,121.96,81.0,40.96
696,2023-03-24,57,5,1,1,43.0,29.93,13.07
697,2023-03-24,330,6,2,4,107.61,81.22,26.39
698,2023-03-24,311,1,3,5,1143.38,716.57,426.81
699,2023-03-24,374,3,1,5,387.41,295.36,92.05
700,2023-03-25,282,1,1,4,944.32,583.13,361.19
701,2023-03-25,43,3,3,1,73.08,57.04,16.04
702,2023-03-25,50,2,5,3,685.11,614.43,70.68
703,2023-03-25,397,2,3,5,1113.68,989.34,124.34
704,2023-03-25,54,2,2,4,1127.73,970.79,156.94
705,2023-03-25,463,4,5,4,243.81,124.25,119.56
706,2023-03-25,171,3,4,3,318.98,223.64,95.34
707,2023-03-25,227,1,5,5,1019.07,638.75,380.32
708,2023-03-25,487,3,2,5,419.63,315.1,104.53
709,2023-03-26,315,4,3,1,46.81,25.26,21.55
710,2023-03-26,268,1,3,5,1102.91,771.27,331.64
711,2023-03-26,409,3,1,3,253.31,196.7,56.61
712,2023-03-26,64,2,1,2,477.41,403.74,73.67
713,2023-03-26,369,3,4,5,501.6,359.84,141.76
714,2023-03-26,375,1,4,1,349.33,219.26,130.07
715,2023-03-26,222,6,4,2,91.53,74.22,17.31
716,2023-03-26,300,1,3,2,370.37,240.5,129.87
717,2023-03-26,191,5,3,2,77.15,54.84,22.31
718,2023-03-26,201,4,2,1,61.07,34.43,26.64
719,2023-03-26,453,5,1,5,217.97,159.31,58.66
720,2023-03-27,322,6,4,2,85.77,67.62,18.15
721,2023-03-27,282,4,1,4,267.94,145.59,122.35
722,2023-03-27,235,6,1,3,98.34,80.29,18.05
723,2023-03-27,312,1,1,5,1443.23,948.34,494.89
724,2023-03-27,56,2,2,2,452.8,395.89,56.91
725,2023-03-27,133,2,3,3,679.04,606.38,72.66
726,2023-03-27,32,6,5,1,26.91,22.46,4.45
727,2023-03-27,177,5,5,4,159.96,117.56,42.4
728,2023-03-28,231,1,5,4,878.88,607.97,270.91
729,2023-03-28,26,3,1,2,167.9,134.17,33.73
730,2023-03-28,134,3,3,4,274.08,204.98,69.1
731,2023-03-28,30,4,2,1,62.36,37.1,25.26
732,2023-03-28,326,5,4,4,237.42,166.03,71.39
733,2023-03-28,420,4,5,3,153.32,86.22,67.1
734,2023-03-29,478,3,5,5,353.28,263.54,89.74
735,2023-03-29,38,2,3,5,986.36,883.66,102.7
736,2023-03-29,259,3,1,4,354.47,278.2,76.27
737,2023-03-29,187,6,5,2,64.28,49.28,15.0
738,2023-03-29,225,2,1,4,1084.2,877.8,206.4
739,2023-03-29,419,3,4,1,121.68,89.84,31.84
740,2023-03-29,330,3,2,3,236.51,177.6,58.91
741,2023-03-30,190,5,5,1,34.81,23.44,11.37
742,2023-03-30,47,4,4,4,331.47,189.82,141.65
743,2023-03-30,135,3,4,1,102.55,76.9,25.65
744,2023-03-30,22,3,1,1,89.97,70.26,19.71
745,2023-03-30,12,2,4,4,1548.76,1369.93,178.83
746,2023-03-30,276,1,4,2,594.46,369.77,224.69
747,2023-03-30,445,1,3,3,544.36,351.66,192.7
748,2023-03-30,188,3,5,1,86.33,64.68,21.65
749,2023-03-30,383,1,4,3,937.9,590.97,346.93
750,2023-03-31,20,3,4,3,275.53,193.17,82.36
751,2023-03-31,180,6,1,3,101.32,78.21,23.11
752,2023-03-31,345,6,2,3,81.01,65.45,15.56
753,2023-03-31,118,2,2,4,893.24,774.52,118.72
754,2023-03-31,272,2,1,4,974.41,836.68,137.73
755,2023-03-31,235,3,1,3,285.95,211.15,74.8
756,2023-03-31,103,5,4,2,118.02,84.54,33.48
757,2023-03-31,44,1,4,4,1199.46,831.27,368.19
758,2023-03-31,15,3,2,3,251.65,187.47,64.18
759,2023-03-31,105,6,3,1,29.2,22.94,6.26
760,2023-03-31,415,5,1,3,130.82,95.82,35.0
761,2023-04-01,139,1,5,1,258.51,157.29,101.22
762,2023-04-01,203,4,4,4,314.69,170.7,143.99
763,2023-04-01,336,6,1,4,144.72,113.33,31.39
764,2023-04-01,82,2,1,5,1254.73,1027.04,227.69
765,2023-04-01,201,6,2,3,93.69,70.42,23.27
766,2023-04-02,263,4,5,1,62.26,35.23,27.03
767,2023-04-02,32,2,5,5,1130.68,995.46,135.22
768,2023-04-02,356,3,3,4,242.22,184.69,57.53
769,2023-04-02,412,6,5,5,138.56,112.88,25.68
770,2023-04-02,426,1,3,2,361.73,241.72,120.01
771,2023-04-02,406,1,2,1,282.61,178.13,104.48
772,2023-04-03,463,6,5,3,74.16,62.11,12.05
773,2023-04-03,330,3,2,4,320.68,245.3,75.38
774,2023-04-03,281,6,2,4,128.94,106.6,22.34
775,2023-04-03,135,6,4,4,149.94,122.3,27.64
776,2023-04-03,55,2,4,2,594.69,534.32,60.37
777,2023-04-03,310,6,4,5,215.53,171.22,44.31
778,2023-04-03,312,5,1,1,36.46,24.49,11.97
779,2023-04-03,287,3,5,2,165.28,129.44,35.84
780,2023-04-03,484,5,5,1,41.85,30.74,11.11
781,2023-04-03,17,4,4,3,223.79,128.39,95.4
782,2023-04-04,476,5,1,4,179.64,133.26,46.38
783,2023-04-04,32,6,5,2,59.59,44.82,14.77
784,2023-04-04,289,3,1,3,280.77,203.37,77.4
785,2023-04-04,319,3,4,5,529.01,413.4,115.61
786,2023-04-04,136,1,1,3,723.16,440.46,282.7
787,2023-04-04,421,1,5,3,711.15,459.38,251.77
788,2023-04-05,209,3,2,4,315.77,241.09,74.68
789,2023-04-05,290,1,2,2,440.34,296.34,144.0
790,2023-04-05,185,6,1,5,135.03,107.54,27.49
791,2023-04-05,481,4,4,2,139.08,81.65,57.43
792,2023-04-05,147,2,3,3,649.46,527.85,121.61
793,2023-04-05,133,5,3,5,189.54,141.57,47.97
794,2023-04-05,132,4,2,1,66.7,34.93,31.77
795,2023-04-05,488,1,3,1,191.17,118.91,72.26
796,2023-04-05,221,6,2,1,33.83,26.84,6.99
797,2023-04-06,140,3,3,5,368.11,282.73,85.38
798,2023-04-06,280,3,4,2,235.84,165.76,70.08
799,2023-04-06,168,1,5,1,213.61,138.16,75.45
800,2023-04-06,306,3,5,2,140.42,111.92,28.5
801,2023-04-06,123,3,2,4,346.36,264.79,81.57
802,2023-04-06,325,3,1,4,323.76,233.21,90.55
803,2023-04-06,162,4,3,1,50.63,25.55,25.08
804,2023-04-07,232,6,5,2,60.75,45.96,14.79
805,2023-04-07,154,5,2,1,38.91,25.56,13.35
806,2023-04-07,33,3,4,4,379.74,279.63,100.11
807,2023-04-07,442,3,3,4,288.37,202.97,85.4
808,2023-04-07,60,3,4,2,190.11,147.45,42.66
809,2023-04-07,335,3,4,1,114.83,90.13,24.7
810,2023-04-07,465,4,1,4,252.58,137.0,115.58
811,2023-04-07,457,3,4,3,360.26,255.39,104.87
812,2023-04-08,268,2,3,4,889.11,769.29,119.82
813,2023-04-08,164,6,5,2,56.91,45.56,11.35
814,2023-04-08,200,1,2,3,852.24,563.23,289.01
815,2023-04-08,459,3,1,3,253.27,191.18,62.09
816,2023-04-08,274,6,4,2,91.13,69.04,22.09
817,2023-04-08,498,4,4,1,88.25,50.93,37.32
818,2023-04-08,145,5,2,4,137.92,94.9,43.02
819,2023-04-08,90,6,5,2,52.46,42.27,10.19
820,2023-04-08,19,1,1,2,481.67,301.44,180.23
821,2023-04-09,355,3,1,5,438.1,345.56,92.54
822,2023-04-09,368,3,1,5,440.73,318.77,121.96
823,2023-04-09,248,4,4,3,277.38,161.38,116.0
824,2023-04-09,470,5,4,1,55.77,38.69,17.08
825,2023-04-09,395,6,3,5,146.57,122.51,24.06
826,2023-04-09,476,5,1,3,124.8,83.82,40.98
827,2023-04-09,413,4,1,2,113.38,66.4,46.98
828,2023-04-09,443,2,5,4,1042.41,899.63,142.78
829,2023-04-09,465,1,1,5,1136.83,787.92,348.91
830,2023-04-09,248,2,4,3,959.42,860.74,98.68
831,2023-04-09,328,1,1,5,1427.35,903.78,523.57
832,2023-04-09,288,6,4,1,42.17,32.97,9.2
833,2023-04-09,407,5,5,4,133.61,95.05,38.56
834,2023-04-09,255,3,5,1,85.6,67.47,18.13
835,2023-04-09,167,3,5,2,161.39,123.22,38.17
836,2023-04-09,255,1,5,5,1314.97,835.68,479.29
837,2023-04-09,96,6,3,1,24.34,18.96,5.38
838,2023-04-10,354,5,2,4,140.57,92.72,47.85
839,2023-04-10,481,6,4,3,138.03,106.67,31.36
840,2023-04-10,140,1,3,5,1162.55,754.03,408.52
841,2023-04-10,494,3,3,1,61.1,46.96,14.14
842,2023-04-10,301,6,3,2,57.13,43.02,14.11
843,2023-04-11,451,1,4,5,1781.53,1082.32,699.21
844,2023-04-11,94,4,5,5,270.63,155.14,115.49
845,2023-04-11,429,5,4,3,146.45,98.3,48.15
846,2023-04-11,237,2,1,2,531.8,453.61,78.19
847,2023-04-11,292,4,3,5,261.26,134.67,126.59
848,2023-04-11,275,5,3,5,160.14,114.76,45.38
849,2023-04-11,367,4,5,1,48.46,24.53,23.93
850,2023-04-11,423,3,5,4,328.94,251.37,77.57
851,2023-04-11,43,4,3,1,53.16,30.33,22.83
852,2023-04-11,155,5,5,2,79.69,55.45,24.24
853,2023-04-12,305,5,4,2,122.76,87.43,35.33
854,2023-04-12,388,6,3,4,110.97,84.32,26.65
855,2023-04-12,446,6,2,5,132.69,102.2,30.49
856,2023-04-12,69,4,3,5,259.45,155.0,104.45
857,2023-04-12,488,2,3,4,933.78,828.68,105.1
858,2023-04-13,228,6,4,4,176.44,134.93,41.51
859,2023-04-13,123,4,2,5,288.82,169.44,119.38
860,2023-04-13,478,3,5,1,77.12,59.46,17.66
861,2023-04-13,448,3,3,3,188.75,146.41,42.34
862,2023-04-13,308,6,5,3,92.32,78.41,13.91
863,2023-04-13,310,6,4,1,38.68,31.05,7.63
864,2023-04-13,271,5,1,5,183.1,129.06,54.04
865,2023-04-13,464,6,5,1,30.07,23.01,7.06
866,2023-04-13,417,5,1,3,119.98,84.93,35.05
867,2023-04-13,51,6,4,5,231.91,188.34,43.57
868,2023-04-13,45,5,1,1,36.66,24.81,11.85
869,2023-04-13,362,6,5,3,93.9,73.06,20.84
870,2023-04-13,126,3,2,2,167.37,129.21,38.16
871,2023-04-14,444,4,2,4,214.65,109.69,104.96
872,2023-04-14,179,3,2,3,270.41,198.64,71.77
873,2023-04-14,421,6,5,3,91.43,68.93,22.5
874,2023-04-14,348,2,3,5,941.05,816.07,124.98
875,2023-04-14,458,6,4,2,79.17,65.16,14.01
876,2023-04-14,133,1,3,1,191.91,118.81,73.1
877,2023-04-14,215,6,5,1,29.35,24.05,5.3
878,2023-04-14,52,5,1,4,189.63,141.58,48.05
879,2023-04-14,59,5,2,5,225.53,158.56,66.97
880,2023-04-14,104,2,4,3,1031.76,885.91,145.85
881,2023-04-14,494,3,3,2,156.26,112.75,43.51
882,2023-04-14,423,3,5,2,148.7,118.38,30.32
883,2023-04-14,66,3,1,4,351.94,260.73,91.21
884,2023-04-15,401,6,2,2,55.77,47.01,8.76
885,2023-04-15,432,6,4,3,118.72,98.5,20.22
886,2023-04-15,313,3,4,5,497.57,391.8,105.77
887,2023-04-15,239,3,2,1,83.76,63.36,20.4
888,2023-04-15,1,3,4,3,306.51,222.86,83.65
889,2023-04-15,59,5,2,5,207.73,150.46,57.27
890,2023-04-15,485,1,4,4,1420.52,988.83,431.69
891,2023-04-16,356,6,3,4,104.18,83.62,20.56
892,2023-04-16,415,6,1,1,32.67,26.16,6.51
893,2023-04-16,102,3,4,4,374.95,269.28,105.67
894,2023-04-16,448,6,3,2,50.44,42.53,7.91
895,2023-04-16,299,4,4,1,80.48,42.92,37.56
896,2023-04-16,283,3,1,2,192.49,148.39,44.1
897,2023-04-16,46,5,2,5,213.43,156.5,56.93
898,2023-04-16,286,2,1,4,1181.58,986.27,195.31
899,2023-04-17,446,3,2,4,316.02,226.84,89.18
900,2023-04-17,427,6,4,5,223.87,179.74,44.13
901,2023-04-17,473,6,4,5,184.33,151.42,32.91
902,2023-04-17,258,5,3,1,29.22,21.4,7.82
903,2023-04-18,472,1,4,3,899.91,623.43,276.48
904,2023-04-18,329,4,3,1,49.66,28.42,21.24
905,2023-04-18,115,4,2,1,52.28,31.09,21.19
906,2023-04-18,184,6,3,4,113.23,86.17,27.06
907,2023-04-18,201,1,2,2,492.25,341.41,150.84
908,2023-04-18,292,6,3,5,139.59,116.81,22.78
909,2023-04-18,284,2,2,2,546.51,447.5,99.01
910,2023-04-19,317,5,2,1,43.07,29.48,13.59
911,2023-04-19,100,4,5,2,109.5,65.11,44.39
912,2023-04-19,462,5,2,4,172.98,129.36,43.62
913,2023-04-19,45,3,1,3,267.17,207.41,59.76
914,2023-04-19,181,2,2,4,926.58,793.26,133.32
915,2023-04-19,226,4,2,2,130.02,67.36,62.66
916,2023-04-19,488,4,3,3,154.17,89.43,64.74
917,2023-04-20,301,5,3,1,30.28,20.33,9.95
918,2023-04-20,299,2,4,2,708.96,629.5,79.46
919,2023-04-20,155,5,5,2,79.84,52.83,27.01
920,2023-04-20,167,4,5,5,290.42,149.58,140.84
921,2023-04-21,284,2,2,2,426.74,380.94,45.8
922,2023-04-21,151,4,1,1,56.47,30.45,26.02
923,2023-04-21,36,4,1,5,321.2,186.39,134.81
924,2023-04-21,97,6,4,3,134.57,102.33,32.24
925,2023-04-21,443,2,5,2,546.11,455.04,91.07
926,2023-04-21,478,1,5,1,271.26,170.71,100.55
927,2023-04-21,142,5,4,5,272.14,178.49,93.65
928,2023-04-21,60,4,4,5,390.28,213.09,177.19
929,2023-04-21,472,5,4,3,151.74,101.98,49.76
930,2023-04-21,330,5,2,1,39.39,27.75,11.64
931,2023-04-22,161,4,4,3,212.13,125.58,86.55
932,2023-04-22,155,3,5,5,406.29,288.17,118.12
933,2023-04-22,161,4,4,3,267.21,155.54,111.67
934,2023-04-22,348,3,3,5,340.6,238.49,102.11
935,2023-04-22,399,5,3,3,87.36,63.98,23.38
936,2023-04-22,130,2,5,5,1064.71,860.89,203.82
937,2023-04-22,156,1,4,3,1072.92,662.3,410.62
938,2023-04-22,492,1,1,5,1287.89,885.14,402.75
939,2023-04-22,84,2,4,5,1758.46,1578.53,179.93
940,2023-04-22,32,3,5,1,68.97,51.88,17.09
941,2023-04-22,289,1,1,2,588.17,364.89,223.28
942,2023-04-22,156,6,4,2,76.41,59.85,16.56
943,2023-04-22,92,5,2,3,110.56,77.74,32.82
944,2023-04-23,447,4,3,4,210.27,109.79,100.48
945,2023-04-23,220,3,5,1,81.06,60.01,21.05
946,2023-04-23,311,5,3,1,38.25,27.28,10.97
947,2023-04-23,254,6,3,4,109.88,90.86,19.02
948,2023-04-23,469,1,1,3,722.33,458.34,263.99
949,2023-04-23,486,5,3,1,38.89,28.05,10.84
950,2023-04-23,417,3,1,3,272.46,209.65,62.81
951,2023-04-23,413,2,1,2,473.33,416.01,57.32
952,2023-04-24,61,6,1,5,170.84,135.24,35.6
953,2023-04-24,199,1,2,5,1136.64,772.97,363.67
954,2023-04-24,315,6,3,1,24.44,20.12,4.32
955,2023-04-24,254,4,3,1,55.62,28.23,27.39
956,2023-04-24,26,1,1,2,595.76,395.43,200.33
957,2023-04-24,75,1,1,5,1121.57,689.81,431.76
